Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,part_id,storage_type,form_factor,storage_interface,pcie_generation_est,capacity_gb_est,market_status,inference_confidence,price_krw_estimate,price_basis,price_currency,price_reference_date,data_warning,compatible_motherboard_ids
USB,,HGST,HTS 545050A7E680 500GB,71,32.8,45,https://usb.userbenchmark.com/SpeedTest/10410/HGST-HTS-545050A7E680,USB_0074,USB,External,USB external,,500,current_or_recent,medium,90000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,9000300,Lacie,XtremKey USB 3.0 32GB,72,32.4,7,https://usb.userbenchmark.com/Lacie-XtremKey-USB-30-32GB/Rating/1566,USB_0075,USB,External,USB external,,32,used_or_legacy,medium,11000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Book 1170 2TB,73,32.3,539,https://usb.userbenchmark.com/SpeedTest/4578/WD-My-Book-1170,USB_0076,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,Seagate,External 2TB,74,32.1,680,https://usb.userbenchmark.com/SpeedTest/2144/Seagate-External,USB_0077,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,CMFVYGT3A-64GB,Corsair,Flash Voyager GT USB 3.0 64GB,75,32.1,392,https://usb.userbenchmark.com/Corsair-Flash-Voyager-GT-USB-30-64GB/Rating/1567,USB_0078,USB,External,USB external,,64,used_or_legacy,medium,22000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,ST1000LM,024 HN-M101MBB 1TB,76,32.1,61,https://usb.userbenchmark.com/SpeedTest/1653/ST1000LM-024-HN-M101MBB,USB_0079,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 0830 1TB,77,32,8379,https://usb.userbenchmark.com/SpeedTest/9130/WD-My-Passport-0830,USB_0080,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,ST1500DL,003-9VT16L 1.5TB,78,32,190,https://usb.userbenchmark.com/SpeedTest/4549/ST1500DL-003-9VT16L,USB_0081,USB,External,USB external,,1536,current_or_recent,medium,280000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Book 1130 3TB,79,31.8,806,https://usb.userbenchmark.com/SpeedTest/4861/WD-My-Book-1130,USB_0082,USB,External,USB external,,3072,current_or_recent,medium,550000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 0816 500GB,80,31.8,20,https://usb.userbenchmark.com/SpeedTest/9999/WD-My-Passport-0816,USB_0083,USB,External,USB external,,500,current_or_recent,medium,90000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,CMFVYGT3A-32GB,Corsair,Flash Voyager GT USB 3.0 32GB,81,31.6,701,https://usb.userbenchmark.com/Corsair-Flash-Voyager-GT-USB-30-32GB/Rating/1570,USB_0084,USB,External,USB external,,32,used_or_legacy,medium,11000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,Seagate,FA GoFlex Desk 2TB,82,31.6,2298,https://usb.userbenchmark.com/SpeedTest/1236/Seagate-FA-GoFlex-Desk,USB_0085,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,Seagate,External 1TB,83,31.6,204,https://usb.userbenchmark.com/SpeedTest/9293/Seagate-External,USB_0086,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 0741 1TB,84,31.6,1389,https://usb.userbenchmark.com/SpeedTest/4935/WD-My-Passport-0741,USB_0087,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 07A8 1TB,85,31.5,5659,https://usb.userbenchmark.com/SpeedTest/2838/WD-My-Passport-07A8,USB_0088,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,Seagate,Backup+ BK 2TB,86,31.5,80,https://usb.userbenchmark.com/SpeedTest/5646/Seagate-Backup---BK,USB_0089,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 0810 500GB,87,31.2,1144,https://usb.userbenchmark.com/SpeedTest/6985/WD-My-Passport-0810,USB_0090,USB,External,USB external,,500,current_or_recent,medium,90000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,PNY,USB 3.0 FD 128GB,88,31.1,752,https://usb.userbenchmark.com/SpeedTest/5535/PNY-USB-30-FD,USB_0091,USB,External,USB external,,128,current_or_recent,medium,45000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,PHD,3.0 Silicon-Power 1TB,89,31.1,4921,https://usb.userbenchmark.com/SpeedTest/5127/PHD-30-Silicon-Power,USB_0092,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,ST320005,42AS 2TB,90,31,53,https://usb.userbenchmark.com/SpeedTest/11690/ST320005-42AS,USB_0093,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,Seagate,USB 3.0 Cable 750GB,91,30.9,73,https://usb.userbenchmark.com/SpeedTest/4966/Seagate-USB-30-Cable,USB_0094,USB,External,USB external,,750,current_or_recent,medium,140000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Book 1130 2TB,92,30.7,1666,https://usb.userbenchmark.com/SpeedTest/2726/WD-My-Book-1130,USB_0095,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,ADATA,HV620 2TB,93,30.6,747,https://usb.userbenchmark.com/SpeedTest/4365/ADATA-HV620,USB_0096,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 1.5TB,94,30.5,802,https://usb.userbenchmark.com/SpeedTest/4563/WD-My-Passport-0748,USB_0097,USB,External,USB external,,1536,current_or_recent,medium,280000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 2TB,95,30.4,10723,https://usb.userbenchmark.com/SpeedTest/1213/WD-My-Passport-0748,USB_0098,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 07A8 500GB,96,30.2,1257,https://usb.userbenchmark.com/SpeedTest/1639/WD-My-Passport-07A8,USB_0099,USB,External,USB external,,500,current_or_recent,medium,90000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,Intenso,USB 3.0 Device 1TB,97,30.1,1714,https://usb.userbenchmark.com/SpeedTest/12049/Intenso-USB-30-Device,USB_0100,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 0810 1TB,98,30.1,5284,https://usb.userbenchmark.com/SpeedTest/3372/WD-My-Passport-0810,USB_0101,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 0820 1TB,99,30,16483,https://usb.userbenchmark.com/SpeedTest/6273/WD-My-Passport-0820,USB_0102,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,Seagate,Wireless 1TB,100,29.9,411,https://usb.userbenchmark.com/SpeedTest/11345/Seagate-Wireless,USB_0103,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Book 1140 1TB,101,29.9,1745,https://usb.userbenchmark.com/SpeedTest/2598/WD-My-Book-1140,USB_0104,USB,External,USB external,,1024,current_or_recent,medium,180000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
USB,,WD,My Passport 0741 2TB,102,29.9,1643,https://usb.userbenchmark.com/SpeedTest/2722/WD-My-Passport-0741,USB_0105,USB,External,USB external,,2048,current_or_recent,medium,370000,external USB capacity heuristic,KRW,2026-05,Estimated Korean market representative price; verify live prices before checkout.,MB_AM5_B650M_001|MB_AM5_B650_002|MB_AM5_X670E_003|MB_AM5_B850_004|MB_AM5_X870E_005|MB_AM4_A520M_006|MB_AM4_B550M_007|MB_AM4_X570_008|MB_LGA1700_H610_D4_009|MB_LGA1700_B760_D4_010|MB_LGA1700_B760_D5_011|MB_LGA1700_Z790_D5_012|MB_LGA1700_Z790_D4_013|MB_LGA1851_B860_014|MB_LGA1851_Z890_015|MB_LGA1200_B560_016|MB_LGA1200_Z590_017|MB_LGA1151_B365_018|MB_sTR5_TRX50_019|MB_LGA2066_X299_020
